user_id,trips_booked,total_cancellations,has_children,avg_hotel_cost_total,age_end_july_2023,total_hotel_transactions,total_flights_transactions,avg_checked_bags,Perks
454920,5,0,0,846.4,37.0,5,9,0.6,Hotel Stayer - Free meal with next hotel booking
454934,2,1,0,450.5,41.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
454955,1,0,0,804.0,50.0,1,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
456226,5,0,0,472.75,47.0,4,10,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
456318,1,0,0,453.0,29.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
456663,2,0,1,523.0,36.0,2,4,1.5,Family Small Spenders - Kids eat for free next hotel booking
456671,1,0,0,320.0,37.0,1,2,2.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
457468,4,0,0,824.75,39.0,4,4,2.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
457599,5,0,0,720.0,38.0,4,7,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
457967,0,0,0,0.0,20.0,0,0,0.0,First Timer - 10% off next booking
458479,2,2,0,1416.0,44.0,2,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
458688,2,0,0,2380.0,42.0,1,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
458725,0,0,0,0.0,16.0,0,0,0.0,First Timer - 10% off next booking
458762,4,0,1,425.0,39.0,1,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
458814,4,0,0,1462.0,31.0,3,5,0.0,Light Packer - Free drink and snack on next flight booked
458855,2,0,1,274.0,29.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
458919,2,0,0,229.0,36.0,2,4,1.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
459229,4,0,0,2091.33,41.0,3,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
459486,2,0,0,1100.0,28.0,1,4,0.5,Light Packer - Free drink and snack on next flight booked
459645,1,0,0,1190.0,29.0,1,2,1.0,Light Packer - Free drink and snack on next flight booked
460072,2,0,0,734.5,48.0,2,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
460181,2,0,0,1098.0,65.0,2,2,0.0,Senior Travellers - 15% off next booking
460553,3,0,1,1308.33,54.0,3,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
460625,4,1,1,1161.5,45.0,4,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
461559,4,0,0,380.67,31.0,3,8,0.5,Light Packer - Free drink and snack on next flight booked
461744,2,0,0,541.0,30.0,2,2,0.0,Light Packer - Free drink and snack on next flight booked
461791,3,0,1,961.0,49.0,2,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
462127,2,0,0,112.0,40.0,1,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
462456,5,0,1,179.67,39.0,3,10,0.2,Family Small Spenders - Kids eat for free next hotel booking
462894,1,0,0,0.0,50.0,0,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
463652,1,0,0,152.0,37.0,1,1,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
463698,4,0,0,340.5,36.0,4,8,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
463783,4,0,0,2814.0,49.0,2,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
463867,2,0,0,222.5,30.0,2,4,1.0,Light Packer - Free drink and snack on next flight booked
463910,5,0,0,683.2,43.0,5,10,0.8,Big Spenders - 1 Night free hotel room next flight booking
464080,1,0,0,600.0,70.0,1,2,2.0,Senior Travellers - 15% off next booking
464160,2,0,1,1241.5,48.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
464239,3,0,0,460.67,48.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
464542,1,0,1,332.0,24.0,1,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
464597,1,0,1,6129.0,58.0,1,0,0.0,Family Big Spenders - Kids stay free next hotel booking
464614,3,1,0,408.33,37.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
464673,4,0,1,2702.0,49.0,2,6,1.0,Family Small Spenders - Kids eat for free next hotel booking
464782,2,0,1,266.0,47.0,2,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
464855,1,1,1,1232.0,28.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
465138,4,0,0,627.75,36.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
465343,2,0,1,2126.0,52.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
465531,2,0,0,505.5,33.0,2,4,0.0,Light Packer - Free drink and snack on next flight booked
465568,1,0,1,657.0,49.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
465731,2,1,0,1087.0,55.0,2,4,0.0,Senior Travellers - 15% off next booking
466205,4,0,1,810.25,38.0,4,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
466342,2,0,0,3972.0,16.0,2,0,0.0,Light Packer - Free drink and snack on next flight booked
466723,3,1,0,436.67,39.0,3,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
467007,4,0,1,2638.5,48.0,2,6,2.0,Family Small Spenders - Kids eat for free next hotel booking
467092,0,1,1,0.0,17.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
467339,3,0,1,370.5,42.0,2,5,1.33,Family Small Spenders - Kids eat for free next hotel booking
467809,3,0,1,311.67,46.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
467892,4,1,0,538.25,31.0,4,6,0.0,Light Packer - Free drink and snack on next flight booked
468106,4,0,0,328.5,44.0,2,8,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
468370,4,0,0,312.25,32.0,4,4,0.5,Light Packer - Free drink and snack on next flight booked
468409,4,1,0,656.25,48.0,4,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
468666,3,0,1,214.67,42.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
468801,3,0,1,472.5,43.0,2,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
468808,4,0,1,597.0,45.0,3,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
468832,4,1,0,624.5,36.0,4,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
469237,1,0,1,1536.0,16.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
469418,0,0,1,0.0,24.0,0,0,0.0,First Timer - 10% off next booking
469440,3,1,1,356.5,43.0,2,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
469464,4,0,0,809.0,45.0,3,4,1.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
469699,2,0,1,352.5,53.0,2,1,2.0,Family Small Spenders - Kids eat for free next hotel booking
469767,4,0,0,524.0,47.0,4,7,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
469824,3,0,0,818.0,50.0,3,4,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
471077,6,0,0,356.6,56.0,5,12,0.5,Big Spenders - 1 Night free hotel room next flight booking
471161,2,0,0,293.5,40.0,2,4,1.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
471186,2,0,0,236.0,49.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
471500,3,0,1,1236.0,26.0,3,2,0.0,Family Small Spenders - Kids eat for free next hotel booking
471565,2,0,1,812.5,29.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
471649,1,0,1,96.0,47.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
471687,4,0,0,802.75,40.0,4,7,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
471717,3,0,1,413.33,45.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
471935,3,0,0,598.0,47.0,3,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
471946,1,0,1,282.0,44.0,1,0,0.0,Family Small Spenders - Kids eat for free next hotel booking
471973,0,0,1,0.0,35.0,0,0,0.0,First Timer - 10% off next booking
472394,2,0,0,1523.0,41.0,2,2,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
472446,2,0,0,420.0,16.0,1,4,0.0,Light Packer - Free drink and snack on next flight booked
472614,2,0,0,600.5,38.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
472713,4,0,1,782.25,40.0,4,8,1.0,Family Small Spenders - Kids eat for free next hotel booking
472785,3,0,0,812.0,45.0,2,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
472966,2,0,0,395.5,36.0,2,3,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
473332,4,0,0,1229.33,49.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
473343,3,0,0,404.67,47.0,3,6,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
473402,2,1,0,559.0,41.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
473467,4,0,0,554.33,42.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
473568,1,0,1,542.0,48.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
473712,6,0,0,623.6,45.0,5,10,0.4,Big Spenders - 1 Night free hotel room next flight booking
473847,1,0,1,1100.0,30.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
474007,1,0,0,146.0,17.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
474120,3,1,1,1662.33,42.0,3,6,0.33,Family Small Spenders - Kids eat for free next hotel booking
474239,0,1,1,0.0,24.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
474261,3,0,0,1013.0,33.0,3,2,1.0,Light Packer - Free drink and snack on next flight booked
474278,0,0,0,0.0,24.0,0,0,0.0,First Timer - 10% off next booking
474384,4,0,0,498.33,40.0,3,8,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
474464,3,0,0,778.5,56.0,2,6,1.67,Senior Travellers - 15% off next booking
474546,5,0,0,885.0,52.0,4,10,0.2,Senior Travellers - 15% off next booking
474951,5,0,0,245.0,36.0,5,10,0.4,Big Spenders - 1 Night free hotel room next flight booking
474980,3,0,0,818.67,40.0,3,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
475060,2,0,0,393.5,30.0,2,3,1.0,Light Packer - Free drink and snack on next flight booked
475130,6,0,1,362.2,45.0,5,12,0.83,Family Small Spenders - Kids eat for free next hotel booking
475467,3,0,0,655.0,34.0,3,6,1.0,Light Packer - Free drink and snack on next flight booked
475531,4,0,0,312.0,37.0,3,8,0.75,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
476081,4,0,1,425.33,56.0,3,6,0.0,Family Small Spenders - Kids eat for free next hotel booking
476104,7,0,1,963.43,49.0,7,12,1.17,Family Small Spenders - Kids eat for free next hotel booking
476124,3,0,0,467.67,34.0,3,6,0.67,Light Packer - Free drink and snack on next flight booked
476173,1,0,0,3315.0,23.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
476270,3,0,0,798.33,50.0,3,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
476393,2,0,0,394.0,51.0,2,4,0.5,Senior Travellers - 15% off next booking
476436,4,0,1,575.25,41.0,4,8,0.5,Family Small Spenders - Kids eat for free next hotel booking
476535,4,0,1,169.33,47.0,3,7,0.75,Family Small Spenders - Kids eat for free next hotel booking
476665,6,0,0,1240.0,38.0,6,12,0.67,Big Spenders - 1 Night free hotel room next flight booking
476693,4,0,0,365.25,36.0,4,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
476714,3,0,0,1076.0,43.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
476742,2,0,1,2646.0,48.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
476916,0,0,1,0.0,32.0,0,0,0.0,First Timer - 10% off next booking
476956,3,0,0,365.67,27.0,3,4,0.0,Light Packer - Free drink and snack on next flight booked
477285,2,0,0,480.5,51.0,2,4,0.5,Senior Travellers - 15% off next booking
477316,4,0,0,308.0,38.0,4,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
477597,2,0,1,429.0,46.0,2,4,0.0,Family Small Spenders - Kids eat for free next hotel booking
477730,5,0,0,1470.0,44.0,5,10,0.0,Big Spenders - 1 Night free hotel room next flight booking
477805,1,0,0,2000.0,32.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
478003,3,0,0,455.0,53.0,2,6,0.33,Senior Travellers - 15% off next booking
478146,2,1,0,335.0,48.0,2,2,2.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
478188,3,0,0,389.0,28.0,3,4,1.0,Light Packer - Free drink and snack on next flight booked
478228,2,0,0,721.0,26.0,2,2,0.0,Light Packer - Free drink and snack on next flight booked
478291,2,0,1,317.0,46.0,2,4,1.0,Family Small Spenders - Kids eat for free next hotel booking
478533,1,0,0,435.0,47.0,1,2,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
478585,5,0,0,450.75,45.0,4,10,0.6,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
478760,1,1,0,260.0,20.0,1,0,0.0,Light Packer - Free drink and snack on next flight booked
478801,3,0,0,200.0,49.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
478834,0,0,1,0.0,39.0,0,0,0.0,First Timer - 10% off next booking
479071,5,0,0,417.0,36.0,5,8,0.5,Hotel Stayer - Free meal with next hotel booking
479078,1,0,0,1015.0,17.0,1,2,0.0,Light Packer - Free drink and snack on next flight booked
479101,1,0,1,143.0,34.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
479254,3,0,0,598.67,43.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
479524,0,1,0,0.0,32.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
479785,0,0,1,0.0,36.0,0,0,0.0,First Timer - 10% off next booking
480186,0,0,0,0.0,23.0,0,0,0.0,First Timer - 10% off next booking
480313,2,1,0,142.0,47.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
480331,3,0,0,610.33,40.0,3,5,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
480690,4,0,0,670.75,46.0,4,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
480796,3,0,1,455.0,39.0,3,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
480877,4,0,0,666.0,47.0,3,8,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
480895,2,1,0,864.0,41.0,2,4,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
480975,0,0,0,0.0,70.0,0,0,0.0,First Timer - 10% off next booking
481050,2,0,1,561.5,46.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
481245,2,0,0,483.5,46.0,2,4,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
481292,4,0,0,290.67,31.0,3,8,1.0,Light Packer - Free drink and snack on next flight booked
481358,1,0,0,0.0,17.0,0,2,0.0,Light Packer - Free drink and snack on next flight booked
481554,5,0,0,772.2,46.0,5,10,0.6,Big Spenders - 1 Night free hotel room next flight booking
481622,4,0,0,1093.75,41.0,4,7,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
481772,3,0,0,4794.0,33.0,2,2,1.0,Light Packer - Free drink and snack on next flight booked
481781,0,0,0,0.0,74.0,0,0,0.0,First Timer - 10% off next booking
482264,4,0,1,686.5,42.0,4,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
482335,1,0,0,228.0,41.0,1,0,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
482424,4,0,0,612.5,39.0,4,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
482548,3,1,1,659.67,28.0,3,6,0.67,Family Small Spenders - Kids eat for free next hotel booking
482602,4,0,0,337.0,43.0,2,8,0.5,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
482621,2,0,1,1448.0,46.0,2,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
482630,2,0,0,266.0,29.0,2,4,0.5,Light Packer - Free drink and snack on next flight booked
482744,4,0,0,385.0,38.0,4,8,1.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
482811,0,1,0,0.0,66.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
483224,3,0,0,927.0,45.0,1,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
483237,4,0,0,1167.0,35.0,4,8,0.5,Light Packer - Free drink and snack on next flight booked
483345,5,0,1,743.0,44.0,5,10,0.4,Family Small Spenders - Kids eat for free next hotel booking
483480,5,0,1,576.0,38.0,5,5,0.67,Family Small Spenders - Kids eat for free next hotel booking
483483,2,0,1,285.0,45.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
483525,1,0,1,459.0,45.0,1,2,1.0,Family Small Spenders - Kids eat for free next hotel booking
483603,4,0,0,419.0,38.0,3,8,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
483928,5,0,0,497.8,40.0,5,10,0.4,Big Spenders - 1 Night free hotel room next flight booking
483982,2,0,0,852.0,17.0,2,4,0.5,Light Packer - Free drink and snack on next flight booked
484249,3,0,0,3311.0,42.0,3,6,0.0,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
484342,0,1,0,0.0,17.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
484418,3,0,0,445.67,36.0,3,6,0.67,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
484987,4,0,0,577.0,56.0,4,7,0.75,Senior Travellers - 15% off next booking
485149,3,0,0,358.33,41.0,3,6,0.33,Mid Life Travellers - Bottle of Wine and cheese platter with next hotel booking
485260,2,0,1,509.0,49.0,2,4,0.5,Family Small Spenders - Kids eat for free next hotel booking
485393,0,1,0,0.0,25.0,0,0,0.0,Non-Committer - Free Cancellation on next booking
485505,2,0,0,822.0,27.0,2,3,1.0,Light Packer - Free drink and snack on next flight booked
485518,0,0,0,0.0,26.0,0,0,0.0,First Timer - 10% off next booking
485536,0,0,1,0.0,36.0,0,0,0.0,First Timer - 10% off next booking
485544,8,0,0,1098.29,40.0,7,16,0.38,Big Spenders - 1 Night free hotel room next flight booking
